6.0,6.0,4.0,3690.0

2415.0,39.0,10.0,30.0,269.0,29.0,8.0,4.0
213.0,27.0,1.0,32.0,129.0,40.0,0.0,35.0
245.0,7.0,0.0,8.0,9.0,7.0,0.0,0.0
71.0,11.0,1.0,4.0,21.0,20.0,0.0,5.0

0.0,15.0,0.0,3.0,19.0

41
